AidTypeDescriptor,BeginDate,StudentUniqueId,EndDate,AidConditionDescription,AidAmount,PellGrantRecipient
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001406,2017-12-14,NEED BASED,2901.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001418,2017-12-14,NEED BASED,4026.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000438,2018-05-10,NEED BASED,6574.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006105,2018-05-10,NEED BASED,1252.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006109,2018-05-10,NEED BASED,4026.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003816,2018-05-10,NEED BASED,2207.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001424,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003817,2018-05-10,NEED BASED,4888.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006121,2018-05-10,NEED BASED,4090.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000484,2018-05-10,NEED BASED,1432.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002606,2017-12-14,NEED BASED,2276.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000226,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003826,2017-12-14,NEED BASED,414.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003839,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001436,2017-12-14,NEED BASED,1126.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003841,2017-12-14,NEED BASED,445.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000495,2017-12-14,NEED BASED,1910.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000237,2018-05-10,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000246,2018-05-10,NEED BASED,3425.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006133,2017-12-14,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000248,2018-05-10,NEED BASED,133.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002616,2018-05-10,NEED BASED,1126.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000507,2018-05-10,NEED BASED,441.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006151,2017-12-14,NEED BASED,566.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006160,2017-12-14,NEED BASED,666.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000519,2017-12-14,NEED BASED,3066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000262,2018-05-10,NEED BASED,1808.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000524,2018-05-10,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005012,2017-12-14,NEED BASED,2156.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006171,2018-05-10,NEED BASED,8052.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000270,2018-05-10,NEED BASED,1252.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000541,2017-12-14,NEED BASED,3026.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002633,2017-12-14,NEED BASED,22.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003867,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000275,2018-05-10,NEED BASED,6052.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001471,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002643,2018-05-10,NEED BASED,1941.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006174,2018-05-10,NEED BASED,566.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000545,2018-05-10,NEED BASED,1252.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002646,2018-05-10,NEED BASED,1211.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000548,2018-05-10,NEED BASED,1841.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000284,2017-12-14,NEED BASED,441.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006190,2017-12-14,NEED BASED,456.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001476,2017-12-14,NEED BASED,778.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001481,2017-12-14,NEED BASED,4026.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000555,2017-12-14,NEED BASED,1176.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003874,2017-12-14,NEED BASED,441.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000585,2017-12-14,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000285,2017-12-14,NEED BASED,566.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005027,2018-05-10,NEED BASED,2102.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002665,2018-05-10,NEED BASED,4200.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000290,2017-12-14,NEED BASED,1341.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000604,2018-05-10,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002674,2018-05-10,NEED BASED,566.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005029,2017-12-14,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005030,2018-05-10,NEED BASED,8052.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002683,2018-05-10,NEED BASED,3531.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000643,2017-12-14,NEED BASED,1691.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006207,2018-05-10,NEED BASED,4051.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006208,2018-05-10,NEED BASED,3602.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002716,2017-12-14,NEED BASED,4026.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006216,2018-05-10,NEED BASED,577.8700,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000303,2018-05-10,NEED BASED,1104.0300,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002717,2018-05-10,NEED BASED,332.9700,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005041,2018-05-10,NEED BASED,1138.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001522,2018-05-10,NEED BASED,1541.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000311,2017-12-14,NEED BASED,566.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000313,2018-05-10,NEED BASED,5957.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001532,2018-05-10,NEED BASED,3341.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003926,2017-12-14,NEED BASED,3287.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000324,2018-05-10,NEED BASED,2252.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003932,2018-05-10,NEED BASED,1580.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006230,2018-05-10,NEED BASED,2136.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002735,2017-12-14,NEED BASED,891.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000332,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003935,2017-12-14,NEED BASED,1070.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005065,2018-05-10,NEED BASED,2200.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003939,2018-05-10,NEED BASED,2214.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005076,2018-05-10,NEED BASED,441.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005085,2017-12-14,NEED BASED,3026.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002749,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000786,2017-12-14,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003945,2018-05-10,NEED BASED,2302.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005103,2018-05-10,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002766,2017-12-14,NEED BASED,1074.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006256,2017-12-14,NEED BASED,1526.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000796,2018-05-10,NEED BASED,1762.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003948,2017-12-14,NEED BASED,208.8700,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001593,2018-05-10,NEED BASED,882.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002782,2018-05-10,NEED BASED,6052.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005104,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006270,2018-05-10,NEED BASED,197.8700,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000372,2018-05-10,NEED BASED,1132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000373,2018-05-10,NEED BASED,886.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001603,2018-05-10,NEED BASED,693.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001604,2018-05-10,NEED BASED,6102.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005112,2018-05-10,NEED BASED,6172.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001614,2018-05-10,NEED BASED,8176.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002800,2017-12-14,NEED BASED,1441.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006277,2018-05-10,NEED BASED,8180.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006281,2018-05-10,NEED BASED,6172.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006283,2018-05-10,NEED BASED,3922.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001631,2018-05-10,NEED BASED,470.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002809,2017-12-14,NEED BASED,1151.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001633,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001634,2018-05-10,NEED BASED,1541.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000898,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005170,2017-12-14,NEED BASED,1901.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000398,2017-12-14,NEED BASED,1141.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006325,2018-05-10,NEED BASED,541.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000916,2017-12-14,NEED BASED,1347.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000922,2018-05-10,NEED BASED,2391.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002835,2018-05-10,NEED BASED,1186.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006330,2018-05-10,NEED BASED,882.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000945,2018-05-10,NEED BASED,4026.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005185,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006331,2018-05-10,NEED BASED,788.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006332,2018-05-10,NEED BASED,566.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001647,2017-12-14,NEED BASED,3116.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001648,2018-05-10,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000409,2018-05-10,NEED BASED,3802.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000965,2017-12-14,NEED BASED,229.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004004,2018-05-10,NEED BASED,1040.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000417,2018-05-10,NEED BASED,501.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001666,2018-05-10,NEED BASED,2.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000422,2017-12-14,NEED BASED,170.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002874,2018-05-10,NEED BASED,1329.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004030,2018-05-10,NEED BASED,1186.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001032,2017-12-14,NEED BASED,1091.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005222,2018-05-10,NEED BASED,2372.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006396,2017-12-14,NEED BASED,501.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002895,2018-05-10,NEED BASED,1827.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005231,2018-05-10,NEED BASED,1961.1600,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001064,2018-05-10,NEED BASED,2156.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001072,2018-05-10,NEED BASED,3248.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006418,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002902,2017-12-14,NEED BASED,1126.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002904,2018-05-10,NEED BASED,2207.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005242,2018-05-10,NEED BASED,882.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001090,2018-05-10,NEED BASED,382.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005246,2018-05-10,NEED BASED,2750.5200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000476,2018-05-10,NEED BASED,376.7200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002930,2018-05-10,NEED BASED,946.7200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005256,2018-05-10,NEED BASED,1296.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001134,2017-12-14,NEED BASED,466.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006434,2018-05-10,NEED BASED,1446.7200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002932,2018-05-10,NEED BASED,442.7200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000498,2018-05-10,NEED BASED,1126.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000501,2018-05-10,NEED BASED,1667.7400,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001734,2018-05-10,NEED BASED,441.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001157,2018-05-10,NEED BASED,1072.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002944,2018-05-10,NEED BASED,796.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005264,2017-12-14,NEED BASED,1091.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006445,2017-12-14,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001753,2018-05-10,NEED BASED,1126.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004103,2017-12-14,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000523,2017-12-14,NEED BASED,1491.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006486,2018-05-10,NEED BASED,1191.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004117,2018-05-10,NEED BASED,552.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001201,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005298,2018-05-10,NEED BASED,540.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002964,2018-05-10,NEED BASED,1442.7200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002967,2017-12-14,NEED BASED,479.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004132,2018-05-10,NEED BASED,2136.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000002970,2018-05-10,NEED BASED,1066.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000561,2018-05-10,NEED BASED,2252.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004140,2018-05-10,NEED BASED,1122.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001217,2018-05-10,NEED BASED,2408.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005324,2017-12-14,NEED BASED,1000.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001238,2017-12-14,NEED BASED,86.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000588,2018-05-10,NEED BASED,1732.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006539,2017-12-14,NEED BASED,72.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005347,2018-05-10,NEED BASED,3296.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004163,2018-05-10,NEED BASED,1296.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000000589,2018-05-10,NEED BASED,239.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003000,2018-05-10,NEED BASED,1501.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001808,2018-05-10,NEED BASED,2132.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004178,2018-05-10,NEED BASED,6172.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000004179,2018-05-10,NEED BASED,938.7200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000006552,2018-05-10,NEED BASED,566.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000003027,2018-05-10,NEED BASED,1318.3200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005388,2018-05-10,NEED BASED,1259.3600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005392,2018-05-10,NEED BASED,1162.5200,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000005405,2017-12-14,NEED BASED,951.1600,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001334,2018-05-10,NEED BASED,2207.3200,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,2017-08-28,1000001335,2018-05-10,NEED BASED,2418.3200,TRUE
