BeginDate,CandidateIdentifier,EducationOrganizationId,ProgramName,SchoolYear,ProgramTypeDescriptor,ReasonExitedDescriptor,CohortYearTypeDescriptor,TermDescriptor,MajorSpecialization
2016-08-29,1000003973,1,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RSPD Special Education
2016-08-29,1000003987,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000004060,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000001429,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000001431,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000001466,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000001473,3,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000001481,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000005170,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000004924,4,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000004112,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000004123,1,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-06-06,1000006265,1,Middle School 4 - 8+Mathematics,2015,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RPRU Post Bac Prof Improve UG
2016-08-29,1000006188,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000006035,4,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000004242,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000004285,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000005029,1,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RSPD Special Education
2016-08-29,1000005031,1,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000005034,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000005038,3,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000005051,1,All Level EC-12+Music,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,MUSE Performance
2016-08-29,1000005122,1,High School 7 - 12+Social Studies Composite,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,SOSC Social Studies Composite
2016-08-29,1000005127,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,2000002521,4,Elementary EC-6+E.S.L.,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,2000002816,1,High School 7 - 12+English,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,ENGL English
2016-08-29,2000002824,1,High School 7 - 12+Social Studies Composite,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,SOSC Social Studies Composite
2016-08-29,2000002851,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,REDL Educational Leadership
2016-08-29,2000002945,1,High School 7 - 12+English,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,ENGL English
2016-08-29,2000003709,4,Elementary EC-6+E.S.L.,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000006288,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000006300,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000001244,4,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000001262,4,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000001284,4,All Level EC-12+Spanish,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RSPA Spanish
2017-01-17,1000001306,4,High School 7 - 12+English,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RCOU Counseling and Guidance
2017-01-17,1000001314,4,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-06-06,1000004627,1,High School 7 - 12+Social Studies Composite,2015,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,SOSC Social Studies Composite
2017-01-17,1000000367,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000003948,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000006116,1,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RSPD Special Education
2016-08-29,1000006133,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000409,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000413,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000422,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000446,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000001185,1,High School 7 - 12+Social Studies Composite,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,SOSC Social Studies Composite
2017-01-17,1000001226,4,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000579,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000640,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000655,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000555,1,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000708,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000310,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-06-06,1000006404,1,High School 7 - 12+English,2015,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RENG English
2017-01-17,1000000079,4,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000097,4,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,BBIL Interdisciplinary Studies
2017-01-17,1000000126,4,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,1000006578,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RENG English
2016-08-29,1000006590,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,2000006216,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2016-08-29,2000006220,4,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000588,4,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000000603,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
